ID,Name,Description,Media_Type,Download_URL,Path_In_Zip,filesize,Layer_Order
0041880ab07504fc93aea66f8fa27ad2,Comrie_Slavonic003.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/Macedonian_Dialects/Comrie_Slavonic003.jpg,,1547797,
302778_geojson,302778.geojson,Dialect areas of Macedonia,application/geo+json,file:/geojson.zip,302778.geojson,,0
210016_geojson,210016.geojson,Chief bundles of isoglosses,application/geo+json,file:/geojson.zip,210016.geojson,,1
209982_geojson,209982.geojson,Political Boundaries,application/geo+json,file:/geojson.zip,209982.geojson,,2
47099918349d402b0a0c028b16efd989,Australia_Vocab.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Wurm_Australia/Australia_Vocab.png,,628611,
344432_geojson,344432.geojson,Percent Distribution,application/geo+json,file:/geojson.zip,344432.geojson,,0
344374_geojson,344374.geojson,Regions of Distribution,application/geo+json,file:/geojson.zip,344374.geojson,,1
d345387232f3bd10bc7e1c2dc292930b,colonialKhoisan.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Khoesan/colonialKhoisan.png,,535371,
342477_geojson,342477.geojson,KhoisanX,application/geo+json,file:/geojson.zip,342477.geojson,,0
342821_geojson,342821.geojson,KhoisanX-pts,application/geo+json,file:/geojson.zip,342821.geojson,,1
476668d31012902cf066ca1997dfe5d3,Salishan.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Salishan/Salishan.png,,121801,
341983_geojson,341983.geojson,distribution of Salishan languages,application/geo+json,file:/geojson.zip,341983.geojson,,0
351503_geojson,351503.geojson,Central-Eastern Oceanic Languages,application/geo+json,file:/geojson.zip,351503.geojson,,0
351482_geojson,351482.geojson,Unknown Areas in Vanuatu,application/geo+json,file:/geojson.zip,351482.geojson,,1
62ea11ab1ad3e9cae25546ea55df2512,The Historical Middle East Maps 17a.png,,image/png,"/home/robert/projects/ll/LL-map/raw/maps/Dynasties%20in%20North-West%20Africa,%20757%20to%20976/The%20Historical%20Middle%20East%20Maps%2017a.png",,3298879,
338461_geojson,338461.geojson,Aghlabids 800–909,application/geo+json,file:/geojson.zip,338461.geojson,,0
336551_geojson,336551.geojson,Direction of Aghlabid conquests (arrows),application/geo+json,file:/geojson.zip,336551.geojson,,1
336318_geojson,336318.geojson,Idrisids 788–954,application/geo+json,file:/geojson.zip,336318.geojson,,2
336373_geojson,336373.geojson,Labels,application/geo+json,file:/geojson.zip,336373.geojson,,3
338520_geojson,338520.geojson,Midrarites 757–976,application/geo+json,file:/geojson.zip,338520.geojson,,4
338566_geojson,338566.geojson,Rustaminds 776–906,application/geo+json,file:/geojson.zip,338566.geojson,,5
338543_geojson,338543.geojson,Kharijite centers,application/geo+json,file:/geojson.zip,338543.geojson,,6
336268_geojson,336268.geojson,Cities,application/geo+json,file:/geojson.zip,336268.geojson,,7
17ed7e7700516307ca65c47177cd4d6f,Sturtevant.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/Sturtevantmain/Sturtevant.jpg,,4554063,
4bc3ae16926773501575eba8c320f0bb,HuastecRoute.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/HuastecRoute/HuastecRoute.jpg,,49540,
313893_geojson,313893.geojson,Sino-Tibetan Languages in Northern Asia,application/geo+json,file:/geojson.zip,313893.geojson,,1
9c7a1164f432e762ab0975d3149fb3e4,oe-map-2.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/OldEnglish/oe-map-2.png,,30228,
215877_geojson,215877.geojson,Old English Dialects,application/geo+json,file:/geojson.zip,215877.geojson,,0
eb6821496b97db853dc8170ae389b3e3,atlas014.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/NECanadaGreenland/atlas014.png,,35253853,
341411_geojson,341411.geojson,Types of Bilingualism,application/geo+json,file:/geojson.zip,341411.geojson,,0
341433_geojson,341433.geojson,Native Ethnic Groups,application/geo+json,file:/geojson.zip,341433.geojson,,1
341457_geojson,341457.geojson,Language Names,application/geo+json,file:/geojson.zip,341457.geojson,,2
341556_geojson,341556.geojson,Pidgins,application/geo+json,file:/geojson.zip,341556.geojson,,3
212683_geojson,212683.geojson,South Slavic,application/geo+json,file:/geojson.zip,212683.geojson,,0
3a544a919645a9635d337c7378430618,Austronesian_family_areal.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/Austronesian_language_family_spread/Austronesian_family_areal.jpg,,561443,
220818_geojson,220818.geojson,Areal representation - East,application/geo+json,file:/geojson.zip,220818.geojson,,0
220841_geojson,220841.geojson,Areal representation,application/geo+json,file:/geojson.zip,220841.geojson,,1
29c821eec7c324d9e1bf3c00fb7db4fb,FormationOfTokPisin.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/FormationOfTokPisin/FormationOfTokPisin.jpg,,5282605,
217676_geojson,217676.geojson,Historical Context (language contact),application/geo+json,file:/geojson.zip,217676.geojson,,1
217635_geojson,217635.geojson,Historical Context (pacified areas),application/geo+json,file:/geojson.zip,217635.geojson,,0
217684_geojson,217684.geojson,Language Nuclei,application/geo+json,file:/geojson.zip,217684.geojson,,2
220562_geojson,220562.geojson,Migration and Labour Trade Patterns,application/geo+json,file:/geojson.zip,220562.geojson,,3
81f59879a4ca9c0323a833eae83485f3,guangximinority.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/LanguageAtlasChina/guangximinority.jpg,,1834772,
61bbbb9a81426beeda9dd41b0f1d15a8,Hist-Atlas-Indonesia_Sumatra.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/HistoricalAtlasIndonesia/Hist-Atlas-Indonesia_Sumatra.jpg,,3066213,
215050_geojson,215050.geojson,Hokan,application/geo+json,file:/geojson.zip,215050.geojson,,0
215069_geojson,215069.geojson,Eastern and Western Tol labels,application/geo+json,file:/geojson.zip,215069.geojson,,1
216635_geojson,216635.geojson,Hokan Contemporary,application/geo+json,file:/geojson.zip,216635.geojson,,0
292b17208ebe6672e13c230923b3802f,USHwwmerger.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/HwWMerger/USHwwmerger.png,,40137,
339279_geojson,339279.geojson,Areas where the Hw-W merger is not complete,application/geo+json,file:/geojson.zip,339279.geojson,,0
305544_geojson,305544.geojson,Indo-European Languages,application/geo+json,file:/geojson.zip,305544.geojson,,0
305422_geojson,305422.geojson,Creoles,application/geo+json,file:/geojson.zip,305422.geojson,,1
9578f1156906b5dbd5c8db0d97c3a34a,LinguisticIran.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/LinguisticIran/LinguisticIran.jpg,,344356,
346035_geojson,346035.geojson,Iran: Linguistic Composition,application/geo+json,file:/geojson.zip,346035.geojson,,0
060ce6b7d81dbc81eb116f0cc7a45b0b,hainan.PNG,,image/png,/home/robert/projects/ll/LL-map/raw/maps/LanguageAtlasChina/hainan.PNG,,9781392,
212056_geojson,212056.geojson,Iroquoaian,application/geo+json,file:/geojson.zip,212056.geojson,,0
306137_geojson,306137.geojson,Je in Contemporary South America,application/geo+json,file:/geojson.zip,306137.geojson,,0
305611_geojson,305611.geojson,Juri-Tikuna in Contemporary South America,application/geo+json,file:/geojson.zip,305611.geojson,,0
305141_geojson,305141.geojson,"Pidgins and Creoles in The Philippines, Malaysia and Indonesia",application/geo+json,file:/geojson.zip,305141.geojson,,0
305349_geojson,305349.geojson,Ngaju mixed area,application/geo+json,file:/geojson.zip,305349.geojson,,1
305276_geojson,305276.geojson,Points at which specific varieties are spoken,application/geo+json,file:/geojson.zip,305276.geojson,,2
fc0a5f5bbcc66de7e27ffa0c3f82b5bc,RussianEthnicGroups.pdf,,application/pdf,/home/robert/projects/ll/LL-map/raw/maps/RussianEthnicGroups/RussianEthnicGroups.pdf,,3657582,
216754_geojson,216754.geojson,Peoples of Russia (Mixed),application/geo+json,file:/geojson.zip,216754.geojson,,4
216732_geojson,216732.geojson,Peoples of Russia,application/geo+json,file:/geojson.zip,216732.geojson,,0
217042_geojson,217042.geojson,Народы России,application/geo+json,file:/geojson.zip,217042.geojson,,1
216844_geojson,216844.geojson,Peoples of Russia (Points),application/geo+json,file:/geojson.zip,216844.geojson,,2
216950_geojson,216950.geojson,Народы россии (пункты),application/geo+json,file:/geojson.zip,216950.geojson,,3
217154_geojson,217154.geojson,Народы России (смешанное),application/geo+json,file:/geojson.zip,217154.geojson,,5
304691_geojson,304691.geojson,Kariban in Contemporary South America,application/geo+json,file:/geojson.zip,304691.geojson,,0
303686_geojson,303686.geojson,Kechumaran,application/geo+json,file:/geojson.zip,303686.geojson,,0
a1da066d8479bb001fc862c0ed8acd06,indigenous_peoples_NPaci.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/indigenous_peoples_NorthPacific/indigenous_peoples_NPaci.jpg,,2702342,
107799_geojson,107799.geojson,"Indigenous Peoples of the North Pacific in the Americas, c. 1880",application/geo+json,file:/geojson.zip,107799.geojson,,0
148adc377b65833d168485432088a9b7,Comrie_Slavonic006.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/Czech_Dialects/Comrie_Slavonic006.jpg,,739391,
214070_geojson,214070.geojson,Czech Dialect Areas,application/geo+json,file:/geojson.zip,214070.geojson,,0
f26ac93893afc3743c3eeea8524b2439,dardic.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/LinguisticSurveyIndia/dardic.jpg,,14392025,
340772_geojson,340772.geojson,Languages,application/geo+json,file:/geojson.zip,340772.geojson,,0
340794_geojson,340794.geojson,Regions,application/geo+json,file:/geojson.zip,340794.geojson,,1
a9abd70688c853abb36e28d8fe166b60,KoreanDialects.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/KoreanDialects/KoreanDialects.png,,2598,
d625f25586b441ee00e583430648c279,Kurdish_Language_Map.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/MEC_Kurdish2/Kurdish_Language_Map.png,,73720,
345979_geojson,345979.geojson,Distribution of Kurdish,application/geo+json,file:/geojson.zip,345979.geojson,,0
e8f01280dc8f99301f477eda18f72fd6,Dialects_Guangdong_Mainland.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/LanguageAtlasChina/Dialects_Guangdong_Mainland.jpg,,2041453,
14b00ff57889df57402467bcfd7c479c,Dialects_Jiangxi_Hunan.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/LanguageAtlasChina/Dialects_Jiangxi_Hunan.jpg,,2288922,
6dcda3aa7c205111330df9ed8d66f68f,Relative.JPG,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/LinguisticSurveyIndia/Relative.JPG,,12564531,
341180_geojson,341180.geojson,Complex pronominalized Himalayan Tibeto-Burman languages,application/geo+json,file:/geojson.zip,341180.geojson,,0
341201_geojson,341201.geojson,Complex pronominalized Himalayan Tibeto-Burman languages,application/geo+json,file:/geojson.zip,341201.geojson,,1
341223_geojson,341223.geojson,Indian languages connected with Mon-Khmer,application/geo+json,file:/geojson.zip,341223.geojson,,2
341245_geojson,341245.geojson,Indian languages connected with Mon-Khmer,application/geo+json,file:/geojson.zip,341245.geojson,,3
341269_geojson,341269.geojson,Munda languages,application/geo+json,file:/geojson.zip,341269.geojson,,4
e448eef3713d95c793626f29662a3385,LKR604.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/Dutch_Dialects/LKR604.jpg,,7133042,
218073_geojson,218073.geojson,Dutch labels,application/geo+json,file:/geojson.zip,218073.geojson,,1
218300_geojson,218300.geojson,Dutch dialect areas,application/geo+json,file:/geojson.zip,218300.geojson,,0
218261_geojson,218261.geojson,"Dialects of Het Bildt, Frisian cities, Midsland and Ameland Island",application/geo+json,file:/geojson.zip,218261.geojson,,2
326310_geojson,326310.geojson,Island Locations,application/geo+json,file:/geojson.zip,326310.geojson,,1
326291_geojson,326291.geojson,Micronesian Languages,application/geo+json,file:/geojson.zip,326291.geojson,,0
357adaa814901859540c365387d51982,tibetandialects.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/LanguageAtlasChina/tibetandialects.jpg,,1895019,
b043cf4868aa2ead41376c85d956cf1b,tibetoburman_stocklgs.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/LanguageAtlasChina/tibetoburman_stocklgs.jpg,,1986233,
5d0d1f3a70fcebf33faf862e5aec8dcb,AdelaideLangs.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/AdelaideLangs/AdelaideLangs.jpg,,338948,
218736_geojson,218736.geojson,Greek speakers,application/geo+json,file:/geojson.zip,218736.geojson,,0
218700_geojson,218700.geojson,Languages other than English,application/geo+json,file:/geojson.zip,218700.geojson,,1
720d97dbaec86f7b153a0e7c875be087,Sources.docx,,application/vnd.openxmlformats-officedocument.wordprocessingml.document,/home/robert/projects/ll/LL-map/raw/maps/6th_century_doc/Sources.docx,,30228,
3607702b6bbd5916ba03a03777223267,800px-Gallurese.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Sardinia_Corsica/800px-Gallurese.png,,153242,
736e28f3eda34b86bdb4390ef8ab30d0,483px-Lingue_di_Sardegna_mod.gif,,image/gif,/home/robert/projects/ll/LL-map/raw/maps/Sardinia_Corsica/483px-Lingue_di_Sardegna_mod.gif,,34253,
497289b86e6e917a56d168d4e9b4b801,Sardinia_Language_Map.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Sardinia_Corsica/Sardinia_Language_Map.png,,2389173,
62befb7a55cea87a91743772cc1bba2b,543px-Dialetti_corsi.gif,,image/gif,/home/robert/projects/ll/LL-map/raw/maps/Sardinia_Corsica/543px-Dialetti_corsi.gif,,38019,
2efbcae4758d63d4fd122441d95da1b8,LangsTasm.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Wurm_Australia/LangsTasm.png,,231003,
333026_geojson,333026.geojson,Northern Tasmanian Language,application/geo+json,file:/geojson.zip,333026.geojson,,0
333089_geojson,333089.geojson,Southern Tasmanian Dialects,application/geo+json,file:/geojson.zip,333089.geojson,,1
333048_geojson,333048.geojson,Language Uncertain,application/geo+json,file:/geojson.zip,333048.geojson,,2
333133_geojson,333133.geojson,Uninhabited Area of Tasmania,application/geo+json,file:/geojson.zip,333133.geojson,,3
7bad53a7cec454434243e578d87efdcc,atlas004.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/SiberianGrpsMid20th/atlas004.png,,33463893,
d6639f468a938590e3741c70cd027f6f,MapAD450- kingdoms of Britain.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/Britain450AD/MapAD450-%20kingdoms%20of%20Britain.jpg,,66843,
ff0ac784ebd566725e117be3eb2de25c,Breton004.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/BretonIndia/Breton004.jpg,,1808283,
4aaf68e1618100d108638cc45c6aff3d,powell.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/Powell/powell.jpg,,905721,
335891_geojson,335891.geojson,Linguistic Stocks of American Indians,application/geo+json,file:/geojson.zip,335891.geojson,,0
8b5e0e5a762fb05255c5510354b191f9,ehin.JPG,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/LinguisticSurveyIndia/ehin.JPG,,18423436,
539a6124dc06bf77223a45358899edf5,participle.tif,,image/tiff,/home/robert/projects/ll/LL-map/raw/maps/LinguisticSurveyIndia/participle.tif,,4068556,
618bbcbc07d2e818bd2f70255e7af1b9,marathi.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/LinguisticSurveyIndia/marathi.jpg,,15975719,
ee8e24ae1342bf0b3563c8856ac648c2,Exploration006c.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/NorthAmericaExploration/Exploration006c.jpg,,5777463,
220292_geojson,220292.geojson,Area known to Europeans,application/geo+json,file:/geojson.zip,220292.geojson,,0
220348_geojson,220348.geojson,Geographical features,application/geo+json,file:/geojson.zip,220348.geojson,,1
220384_geojson,220384.geojson,Vancouver's and Martinez's voyages,application/geo+json,file:/geojson.zip,220384.geojson,,2
220366_geojson,220366.geojson,Native peoples,application/geo+json,file:/geojson.zip,220366.geojson,,3
220329_geojson,220329.geojson,Other expeditions' labels,application/geo+json,file:/geojson.zip,220329.geojson,,4
1caeb64248fc1a52a8b1106f4c80f100,sindhi.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/LinguisticSurveyIndia/sindhi.jpg,,12188276,
0321c8dbc354575f0a6181c5d865098f,whin.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/LinguisticSurveyIndia/whin.jpg,,32571959,
1b7c87c979de4b2ef64e7c5f50e0d7b3,1138px-Louisiana_French.svg.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/LouisianaFrench/1138px-Louisiana_French.svg.png,,201732,
73cf8982e6113cd8c8ec2439fbe17c0a,AfgLang.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/AfgLang/AfgLang.jpg,,795810,
344394_geojson,344394.geojson,Afghanistan Languages: Pashto,application/geo+json,file:/geojson.zip,344394.geojson,,1
344472_geojson,344472.geojson,Afghanistan Languages: Uzbeki,application/geo+json,file:/geojson.zip,344472.geojson,,2
344438_geojson,344438.geojson,Afghanistan Languages: Turkmeni,application/geo+json,file:/geojson.zip,344438.geojson,,3
344314_geojson,344314.geojson,Afghanistan Languages: Nuristani,application/geo+json,file:/geojson.zip,344314.geojson,,4
344262_geojson,344262.geojson,Afghanistan Languages: Balochi,application/geo+json,file:/geojson.zip,344262.geojson,,5
344351_geojson,344351.geojson,Afghanistan Languages: Pashai,application/geo+json,file:/geojson.zip,344351.geojson,,6
344294_geojson,344294.geojson,Afghanistan Languages: District Boundary,application/geo+json,file:/geojson.zip,344294.geojson,,7
8bd5addf0c6714f76885c1beb5a5fa5e,Austronesian457.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/MerinaDialect/Austronesian457.png,,2183409,
347014_geojson,347014.geojson,MerinaDialect,application/geo+json,file:/geojson.zip,347014.geojson,,0
306161_geojson,306161.geojson,Mashakalian in Contemporary South America,application/geo+json,file:/geojson.zip,306161.geojson,,0
306076_geojson,306076.geojson,Maskoian in Contemporary South America,application/geo+json,file:/geojson.zip,306076.geojson,,0
2424cf00b9ce8634e6ff41291ea5c9ec,Map4.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/Phono_Atlas/Map4.jpg,,26680,
219895_geojson,219895.geojson,Merged in both,application/geo+json,file:/geojson.zip,219895.geojson,,0
219957_geojson,219957.geojson,Distinct in both,application/geo+json,file:/geojson.zip,219957.geojson,,1
219907_geojson,219907.geojson,Merged in production only,application/geo+json,file:/geojson.zip,219907.geojson,,2
